Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
896,2.564110994,-26.83655357,78.3,-1.128352857,-9.729790676,-91.86122799,8.985901,5.6562967,10.207409,11.827582,-11.01899,-3.3253298,11.369994,-3.9888191,-22.627115,10.094164,-10.374315,0.641237,-2.603479,-2.8030548,11.186958,-4.4615426,15.34871,-37.3244,73.255295,6.6435513,-1.7144188,0.63996464,-0.24344212,-11.41901,24.100346,68.635086,-15.960534,-6.2211447,16.408102
897,2.559511423,-26.82931519,78.3,-1.126000126,-9.735068169,-91.83534902,8.979211,5.653663,10.190412,11.830203,-11.006677,-3.3282986,11.376441,-3.9902549,-22.645689,10.088194,-10.36881,0.648955,-2.623918,-2.8117936,11.222841,-4.5212593,15.351393,-37.308857,73.25876,6.6542997,-1.7283144,0.6446623,-0.25559732,-11.428001,24.095856,68.616104,-15.947668,-6.2235923,16.401276
898,2.550504923,-26.8212471,78.3,-1.123540247,-9.752722777,-91.79097117,8.980265,5.6499662,10.160286,11.8348875,-10.992767,-3.332677,11.409075,-3.9899068,-22.678349,10.068781,-10.360976,0.670017,-2.6569571,-2.827212,11.267834,-4.580369,15.354302,-37.299408,73.265495,6.6535306,-1.7498548,0.6551995,-0.26946956,-11.43666,24.122456,68.60402,-15.875975,-6.2292237,16.391735
899,2.542126417,-26.81090546,78.3,-1.123713459,-9.769574441,-91.74614777,8.980798,5.648065,10.129017,11.838593,-10.9806,-3.3383338,11.440987,-3.9879026,-22.712322,10.050325,-10.353763,0.689936,-2.6890156,-2.8429885,11.310092,-4.6372676,15.356771,-37.294407,73.27245,6.650032,-1.7702769,0.6676371,-0.2835171,-11.443065,24.152391,68.59815,-15.795486,-6.236865,16.383432
900,2.533948898,-26.81235886,78.3,-1.125855983,-9.772621788,-91.7193033,8.971133,5.651906,10.108236,11.840592,-10.974057,-3.3451211,11.446912,-3.9827244,-22.73505,10.041734,-10.346704,0.6938608,-2.7121718,-2.8502402,11.330997,-4.6743765,15.357984,-37.292065,73.26585,6.649854,-1.7790681,0.67954123,-0.2921625,-11.4456005,24.168114,68.59766,-15.748438,-6.2439218,16.379757
901,2.525496006,-26.81351662,78.3,-1.134959229,-9.754714984,-91.71663493,8.9436655,5.667737,10.098371,11.843355,-10.978978,-3.3556137,11.418509,-3.967203,-22.744923,10.036803,-10.333383,0.67138416,-2.7375395,-2.8508475,11.334749,-4.71488,15.36173,-37.28249,73.26638,6.643635,-1.7768122,0.6873629,-0.30983284,-11.454366,24.204615,68.59823,-15.719198,-6.250858,16.383453
902,2.518790722,-26.81087494,78.3,-1.146175464,-9.721896943,-91.731014,8.905907,5.6897855,10.097261,11.841224,-10.989176,-3.368761,11.361882,-3.9484787,-22.744791,10.044699,-10.321163,0.632569,-2.7444668,-2.8420005,11.317518,-4.740728,15.364779,-37.2813,73.25472,6.6430473,-1.7622256,0.69577056,-0.31890273,-11.461089,24.216328,68.60352,-15.724994,-6.25957,16.394083
903,2.514573097,-26.80258179,78.3,-1.157053902,-9.689173917,-91.74869896,8.869099,5.710853,10.1002445,11.84026,-10.999417,-3.3798203,11.303375,-3.9317665,-22.741625,10.056625,-10.311682,0.5934442,-2.7493353,-2.832647,11.30059,-4.761015,15.368034,-37.28433,73.23659,6.6410875,-1.7470373,0.7024043,-0.32295516,-11.467955,24.218138,68.606026,-15.738112,-6.2681823,16.405098
904,2.512486935,-26.79477882,78.3,-1.160123176,-9.671038457,-91.75822231,8.846562,5.722589,10.104653,11.841527,-11.002065,-3.3840108,11.267883,-3.9231563,-22.740631,10.064857,-10.306467,0.5700381,-2.7605395,-2.8307726,11.296299,-4.7777395,15.369709,-37.286354,73.21876,6.642479,-1.7407519,0.70775306,-0.3238848,-11.471204,24.209751,68.61144,-15.748585,-6.2751937,16.407711
905,2.510452032,-26.79121399,78.3,-1.154931985,-9.676409083,-91.75442984,8.845624,5.7189927,10.110665,11.849595,-10.994109,-3.3762069,11.268271,-3.9282658,-22.742836,10.069334,-10.31021,0.57141256,-2.7853801,-2.838785,11.316214,-4.789708,15.371182,-37.285675,73.19698,6.6453238,-1.7486715,0.71016645,-0.32093087,-11.473409,24.183542,68.61747,-15.753976,-6.282113,16.399874
906,2.508037567,-26.78605652,78.3,-1.142092569,-9.696402446,-91.74436091,8.8599615,5.705956,10.119454,11.860029,-10.978823,-3.3603566,11.291358,-3.9416661,-22.74581,10.069442,-10.318161,0.58739847,-2.8078885,-2.8512864,11.356604,-4.8021374,15.372887,-37.283867,73.16917,6.6581516,-1.7647934,0.70888597,-0.3109214,-11.474262,24.11948,68.618904,-15.772585,-6.290351,16.387955
907,2.499686241,-26.78509903,78.3,-1.128997632,-9.717009166,-91.73335279,8.874961,5.6924744,10.129294,11.870365,-10.962594,-3.3448944,11.316573,-3.955291,-22.748962,10.068597,-10.325623,0.60533047,-2.8251326,-2.8648834,11.396809,-4.815023,15.373893,-37.291035,73.141335,6.667869,-1.7821807,0.7064893,-0.29996553,-11.472782,24.05314,68.62162,-15.79023,-6.2969484,16.37516
908,2.491522789,-26.78298378,78.3,-1.121531349,-9.724595718,-91.7278571,8.879147,5.687985,10.139196,11.875544,-10.951194,-3.3384483,11.324185,-3.960627,-22.750843,10.068681,-10.326588,0.61257935,-2.8370082,-2.87569,11.419593,-4.827456,15.374083,-37.30392,73.117195,6.6720934,-1.7938514,0.7044274,-0.29088187,-11.470962,24.019909,68.62272,-15.794779,-6.2982893,16.36479
909,2.480937719,-26.78385353,78.3,-1.122865938,-9.712533135,-91.72993112,8.866039,5.697266,10.151372,11.873063,-10.946423,-3.3451538,11.305851,-3.9529815,-22.752401,10.068699,-10.31562,0.6036116,-2.823914,-2.8810446,11.422755,-4.8524303,15.373733,-37.3396,73.09983,6.668624,-1.7965157,0.7027639,-0.28164375,-11.469786,24.012222,68.618416,-15.788458,-6.2955465,16.359705
910,2.473872423,-26.78691483,78.3,-1.130492649,-9.688749002,-91.73549002,8.843285,5.714452,10.165187,11.865155,-10.944747,-3.359776,11.272872,-3.937906,-22.754097,10.068265,-10.297466,0.5860255,-2.8070529,-2.8832233,11.412412,-4.8746195,15.373078,-37.374725,73.080635,6.666243,-1.7948794,0.7012332,-0.2755474,-11.470173,24.034994,68.611435,-15.769235,-6.28863,16.357681
911,2.465828657,-26.78489685,78.3,-1.139014489,-9.661392023,-91.7433295,8.816641,5.732757,10.176589,11.857963,-10.945138,-3.3767357,11.232698,-3.9226377,-22.75327,10.073729,-10.282426,0.5662572,-2.7883356,-2.886868,11.380054,-4.8927555,15.369415,-37.446007,73.07599,6.6285477,-1.7923348,0.7010415,-0.25658622,-11.473732,24.094692,68.60388,-15.720633,-6.275827,16.352318
912,2.46694231,-26.78453064,78.3,-1.142712805,-9.643182607,-91.75089801,8.799823,5.745549,10.180841,11.852002,-10.944403,-3.3905623,11.205002,-3.9106596,-22.74856,10.074163,-10.27207,0.5510143,-2.7857938,-2.8877122,11.369971,-4.8982186,15.366635,-37.470978,73.05081,6.6194453,-1.7925259,0.69391555,-0.25100622,-11.475993,24.115725,68.59829,-15.712578,-6.263624,16.354162
913,2.465087175,-26.78153801,78.3,-1.142129199,-9.634119765,-91.75920878,8.79212,5.7494335,10.173702,11.848632,-10.941001,-3.4002457,11.185312,-3.9062905,-22.735674,10.078541,-10.274254,0.5406924,-2.7958074,-2.8896756,11.36201,-4.8905845,15.362288,-37.49137,73.02441,6.5981054,-1.7977097,0.6806489,-0.23951223,-11.477444,24.114922,68.59364,-15.720633,-6.2455015,16.35849
914,2.459250689,-26.78191757,78.3,-1.138346677,-9.63032398,-91.76864898,8.790257,5.748356,10.158788,11.845485,-10.936532,-3.4086194,11.169615,-3.9057653,-22.71679,10.08494,-10.28368,0.5323286,-2.8064973,-2.8905933,11.362125,-4.87981,15.355709,-37.50557,72.99415,6.579099,-1.8052729,0.66175205,-0.22502382,-11.47707,24.080364,68.58508,-15.756488,-6.2236214,16.367659
915,2.455617189,-26.78430176,78.3,-1.134396033,-9.630035133,-91.77788882,8.791948,5.7464194,10.143717,11.843573,-10.932851,-3.4156303,11.160256,-3.9056194,-22.698631,10.088349,-10.293643,0.52691793,-2.81949,-2.8924317,11.367095,-4.8665476,15.350544,-37.512543,72.96241,6.5637083,-1.8130089,0.641226,-0.21312541,-11.475317,24.042755,68.578186,-15.797207,-6.2045584,16.377623
916,2.450425386,-26.77812195,78.3,-1.130572523,-9.631142509,-91.78477429,8.79486,5.7465377,10.135956,11.841561,-10.930447,-3.4210165,11.156816,-3.90401,-22.6878,10.0880785,-10.299971,0.5259082,-2.817092,-2.8943827,11.376174,-4.862702,15.342185,-37.530933,72.93706,6.553223,-1.8177114,0.6245927,-0.1983729,-11.471872,23.994232,68.570984,-15.836925,-6.1951303,16.386719
917,2.444593191,-26.77269936,78.3,-1.128912927,-9.630937169,-91.79192543,8.7970295,5.7514076,10.141943,11.839967,-10.931932,-3.423686,11.158816,-3.8977842,-22.684534,10.079684,-10.297505,0.5321872,-2.8129306,-2.8979068,11.3807535,-4.8560677,15.335562,-37.549694,72.913055,6.5451202,-1.8174195,0.61275804,-0.18686064,-11.46964,23.976746,68.56857,-15.853905,-6.198208,16.392216
918,2.438335657,-26.7742424,78.3,-1.129033192,-9.631247201,-91.79955263,8.800327,5.7589426,10.156412,11.838847,-10.936179,-3.4241912,11.165762,-3.8892798,-22.68551,10.065951,-10.290356,0.5442225,-2.802763,-2.902135,11.382487,-4.8512487,15.326483,-37.57458,72.89623,6.5366454,-1.8146449,0.60350394,-0.17146714,-11.467584,23.968979,68.56589,-15.861081,-6.209894,16.396044
919,2.435101986,-26.77363205,78.3,-1.128654642,-9.636253895,-91.80148079,8.806999,5.7646775,10.169068,11.838028,-10.938847,-3.4247336,11.179518,-3.8830512,-22.692781,10.053821,-10.286283,0.55639946,-2.8012462,-2.9090786,11.39117,-4.84122,15.319794,-37.591328,72.87434,6.5304413,-1.8120188,0.59648913,-0.16268301,-11.46681,23.971882,68.56685,-15.861964,-6.2234564,16.398077
920,2.423830509,-26.77463913,78.3,-1.125168148,-9.649780121,-91.79249216,8.819655,5.7647085,10.170313,11.837632,-10.93641,-3.4276016,11.202798,-3.8827336,-22.70739,10.0473995,-10.291293,0.5630871,-2.8095202,-2.921203,11.413212,-4.832052,15.312988,-37.60233,72.853096,6.525092,-1.8140309,0.590561,-0.15771005,-11.466535,23.976023,68.568245,-15.860619,-6.23268,16.398228
921,2.409002066,-26.77801895,78.3,-1.117179102,-9.67904604,-91.7631724,8.844274,5.754732,10.152248,11.836035,-10.923627,-3.434979,11.244776,-3.8925433,-22.736496,10.046178,-10.309497,0.56122696,-2.829496,-2.940945,11.453723,-4.8306518,15.300449,-37.618526,72.843475,6.507478,-1.8236847,0.59347844,-0.15658417,-11.466368,23.982643,68.57696,-15.850077,-6.236342,16.393234
922,2.401972294,-26.77500534,78.3,-1.10539842,-9.718705829,-91.71970172,8.87601,5.7374625,10.122097,11.834607,-10.903955,-3.4448538,11.29895,-3.9102826,-22.776705,10.053147,-10.340059,0.55450207,-2.8599489,-2.9672956,11.512799,-4.8317413,15.2874,-37.62622,72.83206,6.491848,-1.8380218,0.6004376,-0.16078296,-11.466618,23.98799,68.586205,-15.83909,-6.2376757,16.386011
923,2.405946732,-26.76579094,78.3,-1.095682864,-9.754078945,-91.67981038,8.900874,5.7231736,10.093953,11.839138,-10.888476,-3.454601,11.345178,-3.9264522,-22.812685,10.064445,-10.370939,0.5460339,-2.8876343,-2.9937568,11.564769,-4.826669,15.28295,-37.62871,72.817635,6.485038,-1.8518616,0.5994773,-0.16106188,-11.466784,23.98984,68.5919,-15.831513,-6.2376323,16.38023
924,2.40104866,-26.76403809,78.3,-1.089132615,-9.789967546,-91.65167183,8.935378,5.7152233,10.073391,11.835326,-10.8799715,-3.460618,11.395921,-3.933137,-22.839365,10.063984,-10.38886,0.5420742,-2.9152677,-3.0109804,11.618225,-4.820568,15.271293,-37.631992,72.807915,6.484297,-1.8588938,0.592239,-0.17127214,-11.467264,23.992222,68.59998,-15.827607,-6.2355165,16.37394
925,2.388635159,-26.76368713,78.3,-1.093444397,-9.810145579,-91.64802779,8.955501,5.723045,10.071932,11.8408785,-10.890967,-3.4602907,11.426189,-3.9243908,-22.845312,10.058432,-10.389417,0.5437713,-2.9307518,-3.0138986,11.643691,-4.8075833,15.26197,-37.63316,72.80678,6.5068836,-1.8548172,0.56265754,-0.17685606,-11.467519,23.987757,68.60505,-15.837613,-6.230844,16.37118
926,2.384533644,-26.76519203,78.3,-1.102318408,-9.824214807,-91.65771391,8.97137,5.739692,10.080294,11.849815,-10.913303,-3.4558015,11.4500065,-3.9059057,-22.840273,10.046453,-10.378044,0.5489338,-2.9396183,-3.00839,11.6586485,-4.7897997,15.252312,-37.632828,72.80779,6.545981,-1.8432168,0.5191515,-0.18187249,-11.467722,23.976383,68.60753,-15.857156,-6.2237635,16.3697
927,2.383032084,-26.76644707,78.3,-1.113579184,-9.83222054,-91.67491424,8.983176,5.760327,10.091982,11.859432,-10.938528,-3.4528043,11.466742,-3.8828163,-22.827168,10.03264,-10.364675,0.5522036,-2.9389014,-2.9965467,11.664528,-4.7732797,15.235421,-37.635185,72.81696,6.5868764,-1.8306887,0.47643214,-0.18420757,-11.467985,23.954346,68.61031,-15.881394,-6.2165337,16.370024
928,2.383338928,-26.76808167,78.3,-1.120907395,-9.833535153,-91.69517488,8.99284,5.778745,10.101683,11.862245,-10.95597,-3.456987,11.474515,-3.8617024,-22.808128,10.022804,-10.359587,0.5484386,-2.9294014,-2.988293,11.660117,-4.758935,15.217791,-37.645008,72.83554,6.6081767,-1.8261582,0.44623986,-0.17989118,-11.468035,23.934835,68.61322,-15.893918,-6.211122,16.371206
929,2.367382765,-26.78414345,78.3,-1.124405809,-9.825876815,-91.72046613,8.998095,5.794583,10.105519,11.859466,-10.964816,-3.472419,11.46894,-3.8432333,-22.779348,10.020999,-10.369647,0.53264564,-2.917464,-2.9875548,11.645937,-4.734741,15.211285,-37.651043,72.84671,6.5998178,-1.8325584,0.43441907,-0.17314315,-11.467685,23.927874,68.615814,-15.887296,-6.206925,16.373451
930,2.35483408,-26.79081917,78.3,-1.124533158,-9.808717141,-91.75411283,8.999839,5.8102818,10.10947,11.8496685,-10.967995,-3.495337,11.450329,-3.8243098,-22.739038,10.022492,-10.386927,0.5087013,-2.8885438,-2.9828608,11.608061,-4.6971793,15.199047,-37.672726,72.86023,6.5721064,-1.8443549,0.436761,-0.15376404,-11.466188,23.912807,68.62342,-15.876158,-6.202437,16.37782
931,2.350003004,-26.79153633,78.3,-1.124522551,-9.789246476,-91.78667999,8.998791,5.825738,10.114838,11.839894,-10.968772,-3.5190492,11.428372,-3.8065774,-22.699427,10.027147,-10.405649,0.48493764,-2.850935,-2.9805214,11.569583,-4.6754932,15.184793,-37.706673,72.89,6.5382133,-1.8570709,0.44121912,-0.1299555,-11.463611,23.896233,68.628716,-15.858718,-6.2004247,16.381145
932,2.345224619,-26.80674171,78.3,-1.127248151,-9.773715433,-91.80974368,8.99719,5.841347,10.12416,11.833815,-10.969099,-3.5373476,11.415621,-3.78906,-22.67165,10.025111,-10.414273,0.46958795,-2.8240082,-2.9781656,11.544271,-4.6586995,15.174191,-37.732365,72.913635,6.5261188,-1.8627899,0.437531,-0.11921402,-11.461623,23.892038,68.63836,-15.835861,-6.2019286,16.383217
933,2.338346958,-26.81802559,78.3,-1.133965234,-9.762323611,-91.82050094,8.992933,5.85986,10.142969,11.833009,-10.967691,-3.5486019,11.413937,-3.7700465,-22.659243,10.015991,-10.407144,0.4661186,-2.8006701,-2.973036,11.530658,-4.658585,15.161382,-37.7647,72.9454,6.542701,-1.8585147,0.42252,-0.11792536,-11.45999,23.90373,68.65553,-15.799697,-6.209015,16.382086
934,2.329909801,-26.82493973,78.3,-1.141582658,-9.75246416,-91.82398459,8.986618,5.879606,10.168709,11.834616,-10.963817,-3.5560558,11.416409,-3.7512429,-22.655775,10.006229,-10.392076,0.46976885,-2.7828965,-2.9669173,11.52924,-4.663599,15.153934,-37.787262,72.9697,6.586443,-1.8477114,0.4003229,-0.124132544,-11.46002,23.92497,68.67182,-15.759346,-6.2200975,16.38039
935,2.319914103,-26.82252502,78.3,-1.148478554,-9.74439363,-91.82328805,8.979831,5.896772,10.191058,11.837895,-10.960414,-3.560939,11.423303,-3.7343087,-22.657608,9.990397,-10.375259,0.4760219,-2.7721343,-2.9631443,11.526184,-4.672221,15.148705,-37.81147,73.00318,6.6197014,-1.8374486,0.3777319,-0.13558315,-11.46054,23.954535,68.69468,-15.711847,-6.232427,16.377913
936,2.311427593,-26.82711792,78.3,-1.149731461,-9.739398109,-91.82206597,8.976275,5.904644,10.20093,11.839318,-10.958782,-3.5639322,11.428739,-3.7262805,-22.659693,9.980686,-10.372756,0.4809264,-2.77222,-2.9627643,11.524476,-4.6707993,15.142414,-37.827168,73.02828,6.634244,-1.8278382,0.3637221,-0.14443596,-11.4613285,23.974125,68.70704,-15.688257,-6.2390056,16.375359
937,2.305183172,-26.82484436,78.3,-1.139051314,-9.739577647,-91.82105293,8.979465,5.8957334,10.1901245,11.83594,-10.958482,-3.5626965,11.433873,-3.7335348,-22.66173,9.97585,-10.391409,0.48523876,-2.7858737,-2.970489,11.524823,-4.6603265,15.136458,-37.82824,73.04997,6.6178327,-1.8228387,0.3605148,-0.1526219,-11.461722,23.964163,68.71027,-15.707416,-6.2400393,16.374065
938,2.303155661,-26.82658386,78.3,-1.122249926,-9.743626214,-91.8182928,8.98547,5.87581,10.165569,11.8322525,-10.960073,-3.5577369,11.43983,-3.751153,-22.66555,9.974124,-10.423594,0.49056888,-2.8100545,-2.9845526,11.527884,-4.644743,15.134342,-37.82195,73.06808,6.5810924,-1.8194649,0.3636385,-0.1585661,-11.461548,23.943384,68.70374,-15.750641,-6.237132,16.372187
939,2.300528526,-26.83046722,78.3,-1.10498319,-9.747985288,-91.81416497,8.993268,5.8556776,10.140758,11.824417,-10.960436,-3.553721,11.444877,-3.7687254,-22.671339,9.973946,-10.455975,0.4937852,-2.8232589,-2.9936302,11.541813,-4.638031,15.128752,-37.80805,73.083206,6.5567174,-1.8154471,0.36739424,-0.16541533,-11.460168,23.879343,68.691696,-15.818358,-6.2349133,16.376291
940,2.298449516,-26.83248138,78.3,-1.099355803,-9.747803153,-91.80915261,8.9956045,5.8503637,10.128823,11.819665,-10.962634,-3.556009,11.447297,-3.772741,-22.67864,9.970857,-10.473437,0.4914615,-2.823193,-2.995869,11.55361,-4.64721,15.123282,-37.805622,73.1111,6.545342,-1.8094603,0.36744034,-0.16659577,-11.458207,23.829464,68.676956,-15.853883,-6.232221,16.381216
941,2.290111303,-26.83855057,78.3,-1.108700123,-9.742625726,-91.80221418,8.992102,5.8675213,10.138164,11.817972,-10.967596,-3.5681016,11.446736,-3.756582,-22.689722,9.965976,-10.469816,0.48150396,-2.8229158,-2.9863782,11.557254,-4.652842,15.122171,-37.80548,73.138016,6.5507913,-1.7974321,0.36267906,-0.16880651,-11.457598,23.824053,68.669754,-15.826659,-6.227632,16.38779
942,2.283639193,-26.84099007,78.3,-1.127125518,-9.735378218,-91.79348952,8.988319,5.8970823,10.160097,11.813222,-10.972328,-3.5863721,11.444773,-3.7292268,-22.70403,9.96165,-10.454377,0.4664038,-2.8174014,-2.9685905,11.561176,-4.662877,15.121929,-37.80498,73.16727,6.5703173,-1.7829797,0.35525507,-0.1695124,-11.457259,23.825329,68.66303,-15.776893,-6.222418,16.397768
943,2.277539968,-26.84110069,78.3,-1.150978163,-9.723448226,-91.784289,8.973901,5.9333324,10.181076,11.820526,-10.981751,-3.6061301,11.445649,-3.692522,-22.718584,9.939198,-10.426792,0.44796973,-2.8105042,-2.951842,11.5640335,-4.6925993,15.121139,-37.800713,73.21477,6.596004,-1.7702037,0.34508944,-0.172083,-11.455262,23.847744,68.64965,-15.7031765,-6.214493,16.407621
944,2.268406868,-26.84222221,78.3,-1.162845872,-9.706521192,-91.77639635,8.957587,5.9525228,10.189694,11.819351,-10.982268,-3.619579,11.432334,-3.6733716,-22.728174,9.935146,-10.414909,0.43125495,-2.8069258,-2.9394236,11.556584,-4.7051544,15.121368,-37.79915,73.24716,6.6116095,-1.7630522,0.34622967,-0.17263967,-11.4542675,23.860905,68.637054,-15.669438,-6.210527,16.409328
945,2.262807846,-26.85040474,78.3,-1.161274296,-9.678323211,-91.77023847,8.92822,5.951948,10.176998,11.818106,-10.974651,-3.624754,11.401851,-3.6717186,-22.730099,9.9392805,-10.416247,0.41234028,-2.808967,-2.9382288,11.5338955,-4.714136,15.121968,-37.79707,73.28085,6.6131415,-1.7670256,0.3593779,-0.16724579,-11.453424,23.876648,68.61043,-15.672153,-6.2065744,16.3963
946,2.256140232,-26.86142349,78.3,-1.149505627,-9.642619694,-91.76570315,8.891609,5.939069,10.15221,11.814598,-10.960415,-3.6251423,11.358905,-3.681033,-22.72662,9.951007,-10.425248,0.3908502,-2.8101552,-2.9401135,11.5024805,-4.7181916,15.123062,-37.796856,73.30808,6.6089563,-1.7766795,0.38132575,-0.1595067,-11.452494,23.888338,68.57745,-15.702188,-6.204217,16.375225
947,2.254390478,-26.86894608,78.3,-1.136194976,-9.606409371,-91.76101813,8.854546,5.923001,10.126677,11.8109,-10.946681,-3.6240046,11.3136635,-3.6949801,-22.723633,9.969915,-10.440507,0.37464356,-2.810372,-2.9464793,11.468642,-4.7252917,15.12506,-37.800213,73.339775,6.6023927,-1.7879364,0.40382478,-0.14469995,-11.451635,23.903214,68.54037,-15.736006,-6.203479,16.355534
948,2.247797251,-26.87097549,78.3,-1.128022561,-9.582536836,-91.75497108,8.832457,5.9150934,10.111678,11.805593,-10.939759,-3.625153,11.291651,-3.7008972,-22.727966,9.972964,-10.448256,0.37116727,-2.8078086,-2.947174,11.4503765,-4.7360773,15.128648,-37.80784,73.36638,6.5999207,-1.791953,0.41894647,-0.1433096,-11.451008,23.920813,68.52859,-15.753579,-6.211538,16.35083
949,2.243450165,-26.87372589,78.3,-1.127833416,-9.575663983,-91.74728989,8.829806,5.9196424,10.115456,11.800057,-10.945082,-3.6285198,11.30112,-3.6949894,-22.743462,9.955075,-10.444804,0.3893271,-2.8005838,-2.940708,11.454916,-4.7562237,15.131233,-37.816723,73.39213,6.614601,-1.7851137,0.42239645,-0.1582401,-11.451339,23.936445,68.54878,-15.75708,-6.2321086,16.368507
950,2.241685629,-26.87848282,78.3,-1.134399627,-9.580452066,-91.7377027,8.8407955,5.9320593,10.129439,11.794303,-10.9581375,-3.6328738,11.336183,-3.6803286,-22.766928,9.914415,-10.430699,0.42273438,-2.795273,-2.9308584,11.472803,-4.783477,15.1374655,-37.83544,73.41961,6.6258283,-1.773005,0.41869855,-0.18950483,-11.45275,23.971012,68.5961,-15.738109,-6.262449,16.399654
951,2.235997915,-26.88100052,78.3,-1.141675887,-9.588185529,-91.72712348,8.854894,5.944811,10.141564,11.789419,-10.97221,-3.638956,11.375337,-3.665607,-22.79153,9.8766775,-10.420588,0.45616186,-2.790902,-2.9199035,11.492879,-4.805537,15.143319,-37.84981,73.43942,6.6354923,-1.7598281,0.41475824,-0.22018044,-11.454309,24.003756,68.647,-15.715093,-6.29342,16.434132
952,2.22490263,-26.88624001,78.3,-1.145165498,-9.591744122,-91.71576241,8.864266,5.9525633,10.139212,11.784619,-10.979207,-3.648093,11.407081,-3.6546803,-22.811659,9.849523,-10.420912,0.47428688,-2.7877324,-2.9118438,11.505832,-4.821976,15.149982,-37.856102,73.45575,6.6341534,-1.7529415,0.41585606,-0.23754695,-11.455736,24.027884,68.681274,-15.696546,-6.316852,16.461323
